molecule_smi,active
Cc1cc2c(C(C)C)ccc(C=O)c2cc1O,1.0
Cc1cc2ccccc2cc1C(=O)c1ccccc1,1.0
Cc1cc2oc(=O)c(CC(=O)O)c(C)c2c2occ(-c3ccccc3)c12,1.0
Cc1cc2oc(=O)c(CC(=O)O)c(C)c2c2occ(C(C)(C)C)c12,1.0
Cc1cc2oc(=O)cc(-c3ccccc3)c2c(C)c1-c1ccc(O)cc1,1.0
Cc1ccc(-c2ccc(-c3cc(=O)oc4c(C(C)C)ccc(C)c34)cc2)cc1,1.0
Cc1ccc(-c2oc3ccccc3c(=O)c2OCC(=O)O)cc1,1.0
Cc1ccc(C(=O)C2COC(=O)C2)cc1,1.0
Cc1ccc(C(=O)C=CC(=O)O)cc1,1.0
Cc1ccc(C(=O)C=CC(=O)c2ccc(C)cc2)cc1,1.0
Cc1ccc(C(=O)C=Cc2ccc3c(c2)OCO3)c(C)c1,1.0
Cc1ccc(C(=O)C=Cc2ccc3c(c2)OCO3)o1,1.0
Cc1ccc(C(=O)C=Cc2cccc(C)c2)cc1,1.0
Cc1ccc(C(=O)C=Cc2ccccc2)c(C)c1,1.0
Cc1ccc(C(=O)C=Cc2ccccc2)o1,1.0
Cc1ccc(C(=O)C=Cc2ccco2)c(O)c1,1.0
Cc1ccc(C(=O)CC(=O)c2ccccc2)cc1,1.0
Cc1ccc(C(=O)CCC2CCCCC2=O)cc1,1.0
Cc1ccc(C(=O)COC(=O)C2C3C=CC(C3)C2C(=O)OCC(=O)c2ccc(C)c(C)c2)cc1C,1.0
Cc1ccc(C(=O)COC(=O)c2ccc(O)cc2)cc1,1.0
Cc1ccc(C(=O)COc2ccc3c(C)cc(=O)oc3c2)cc1,1.0
Cc1ccc(C(=O)Cc2ccccc2)cc1,1.0
Cc1ccc(C(=O)O)cc1,1.0
Cc1ccc(C(=O)OC2=CC(=O)CC(C)(C)C2)cc1,1.0
Cc1ccc(C(=O)OCC(=O)c2ccccc2)cc1,1.0
Cc1ccc(C(=O)Oc2cc3c(C)ccc(C(C)C)c3cc2C)cc1,1.0
Cc1ccc(C(=O)c2c(C)oc3c2C(=O)C(=O)c2ccccc2-3)cc1,1.0
Cc1ccc(C(=O)c2cc3ccccc3o2)cc1,1.0
Cc1ccc(C(=O)c2ccccc2)cc1,1.0
Cc1ccc(C(=O)c2coc3c2C(=O)C(=O)c2ccccc2-3)cc1,1.0
Cc1ccc(C(C)C)c2c1C(c1ccc3c(c1)OCO3)CC(=O)O2,1.0
Cc1ccc(C)c(C=CC(=O)c2ccccc(=O)c2O)c1,1.0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,1.0
Cc1ccc(C2=C(O)C(O)=C(c3ccc(C)cc3)C(=O)C2=O)cc1,1.0
Cc1ccc(C=C2C(=O)c3ccc(C(=O)O)cc3C2=O)o1,1.0
Cc1ccc(C=C2CCC(C3CCCC3)C2=O)cc1,1.0
Cc1ccc(C=C2OC(=O)c3ccccc32)cc1,1.0
Cc1ccc(C=CC(=O)CCC(=O)O)cc1,1.0
Cc1ccc(C=CC(=O)c2ccc(O)cc2)cc1,1.0
Cc1ccc(C=CC(=O)c2ccccc(=O)c2O)c(C)c1,1.0
Cc1ccc(C=CC(=O)c2ccccc(=O)c2O)cc1C,1.0
Cc1ccc(C=CC(=O)c2ccccc2)cc1,1.0
Cc1ccc(CO)cc1,1.0
Cc1ccc(COc2ccc3c(c2)OCO3)cc1,1.0
Cc1ccc(O)c(C(=O)C=Cc2ccc3c(c2)OCCCO3)c1,1.0
Cc1ccc(O)c(C(=O)C=Cc2ccc3c(c2)OCCO3)c1,1.0
Cc1ccc(O)c(C(=O)C=Cc2ccccc2)c1,1.0
Cc1ccc(O)c(C)c1,1.0
Cc1ccc(O)cc1,1.0
Cc1ccc(O)cc1C,1.0
Cc1ccc(OCc2ccc(C(=O)O)o2)cc1C,1.0
Cc1ccc(OCc2occc2C(=O)O)cc1,1.0
Cc1ccc(Oc2coc3cc(O)ccc3c2=O)cc1,1.0
Cc1ccc2c(COC(=O)C34CC5CC(CC(C5)C3)C4)cc(=O)oc2c1,1.0
Cc1ccc2c(COC(=O)C3=COCCO3)cc(=O)oc2c1,1.0
Cc1ccc2c(COC(=O)c3ccc(C)c(C)c3)cc(=O)oc2c1,1.0
Cc1ccc2c(c1)C(=O)C(C(C)C)=CC2(C)O,1.0
Cc1ccc2c(c1C)-c1c(ccc(C)c1C)C(=O)C2=O,1.0
Cc1ccc2c3c(cccc13)-c1ccccc1C2=O,1.0
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1.0
Cc1ccc2ccc3cccc4ccc1c2c34,1.0
Cc1ccc2oc(-c3ccccc3)c(C(=O)O)c(=O)c2c1,1.0
Cc1ccc2oc(-c3ccco3)cc(=O)c2c1,1.0
Cc1ccc2oc(=O)ccc2c1,1.0
Cc1ccc2oc3ccccc3c(=O)c2c1,1.0
Cc1ccc2occ(C(=O)c3ccco3)c(=O)c2c1,1.0
Cc1cccc(-c2oc3ccc(-c4ccc5c(c4)OCO5)cc3c2C(=O)OCc2ccc(O)cc2)c1,1.0
Cc1cccc(C#CC2=CC(=O)CC(C)(C)C2)c1,1.0
Cc1cccc(C(=O)OCC(=O)c2ccc3c(c2)OCCO3)c1O,1.0
Cc1cccc(C(=O)Oc2cc3c(C)ccc(C(C)C)c3cc2C)c1,1.0
Cc1cccc(C(=O)Oc2cccc3c(O)cccc23)c1,1.0
Cc1cccc(C)c1,1.0
Cc1cccc(C)c1O,1.0
Cc1cccc(C)c1OC1(c2ccccc2)OC(=O)c2ccccc21,1.0
Cc1cccc(C2(c3cccc(C)c3)OC(=O)c3ccccc32)c1,1.0
Cc1cccc(C=C2CCC(C3CCCC3)C2=O)c1,1.0
Cc1cccc(C=CC(=O)c2ccccc2)c1,1.0
Cc1cccc(O)c1,1.0
Cc1cccc(O)c1C,1.0
Cc1cccc(OC(=O)C2C(c3ccccc3)C(C(=O)O)C2c2ccccc2)c1,1.0
Cc1cccc(OC2(c3ccccc3)OC(=O)c3ccccc32)c1C,1.0
Cc1cccc(Oc2coc3cc(OC(=O)c4cc5ccccc5oc4=O)ccc3c2=O)c1,1.0
Cc1ccccc1-c1coc2cc(O)ccc2c1=O,1.0
Cc1ccccc1C#CC1=CC(=O)CC(C)(C)C1,1.0
Cc1ccccc1C=C1CCCc2ccccc2C1=O,1.0
Cc1ccccc1C=C1Oc2ccccc2C1=O,1.0
Cc1ccccc1C=O,1.0
Cc1ccccc1O,1.0
Cc1ccccc1OCC(=O)OCC(=O)c1ccc(OCc2ccccc2)cc1,1.0
Cc1ccco1,1.0
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,1.0
Cc1coc2c1CCC(C)C2,1.0
Cc1oc(-c2ccc3c(c2)OCCO3)cc1C(=O)O,1.0
Cc1oc(C(=O)O)cc1COc1cccc2ccccc12,1.0
Cc1oc2c(C)c3oc(=O)c(CCC(=O)O)c(C)c3cc2c1-c1ccccc1,1.0
Cc1oc2c(c1C(=O)O)C(=O)c1ccccc1C2=O,1.0
O=C(C#Cc1ccccc1)c1ccco1,1.0
O=C(C(=Cc1ccccc1)c1ccccc1)c1ccccc1,1.0
O=C(C=C(O)c1ccccc1)c1ccccc1,1.0
O=C(C=CC(=O)OC1CCCCC1)OC1CCCCC1,1.0
O=C(C=CC=Cc1ccccc1)c1ccco1,1.0
O=C(C=Cc1cc2ccccc2o1)c1ccccc1O,1.0
O=C(C=Cc1ccc(-c2ccccc2)o1)c1ccccc1,1.0
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,1.0
O=C(C=Cc1ccc(O)c(O)c1)OCCc1ccccc1,1.0
O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)c(O)c1,1.0
O=C(C=Cc1ccc(O)c(O)c1)c1ccc2ccccc2c1O,1.0
O=C(C=Cc1ccc(O)c(O)c1)c1ccccc1O,1.0
O=C(C=Cc1ccc(O)cc1)C=C(O)C=Cc1ccc(O)cc1,1.0
O=C(C=Cc1ccc(O)cc1)CC(=O)C=Cc1ccc(O)cc1,1.0
O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,1.0
O=C(C=Cc1ccc(O)cc1)c1ccccc1,1.0
O=C(C=Cc1ccc2c(c1)OCCCO2)c1ccc2ccccc2c1O,1.0
O=C(C=Cc1ccc2c(c1)OCCCO2)c1ccccc1O,1.0
O=C(C=Cc1ccc2c(c1)OCCO2)c1ccc(O)cc1,1.0
O=C(C=Cc1ccc2c(c1)OCCO2)c1ccccc1,1.0
O=C(C=Cc1ccc2c(c1)OCO2)C1CC1,1.0
O=C(C=Cc1ccc2c(c1)OCO2)c1ccc(O)cc1O,1.0
O=C(C=Cc1ccc2c(c1)OCO2)c1ccccc1,1.0
O=C(C=Cc1ccc2c(c1)OCO2)c1ccco1,1.0
O=C(C=Cc1ccc2ccccc2c1)c1c(O)ccc2ccccc12,1.0
O=C(C=Cc1ccc2ccccc2c1)c1ccc2ccccc2c1O,1.0
O=C(C=Cc1ccc2ccccc2c1)c1ccccc1,1.0
O=C(C=Cc1ccc2ccccc2c1)c1ccccc1O,1.0
O=C(C=Cc1ccc2ccccc2c1)c1ccoc1,1.0
O=C(C=Cc1cccc(O)c1)CC(=O)C=Cc1cccc(O)c1,1.0
O=C(C=Cc1cccc2ccccc12)c1c(O)ccc2ccccc12,1.0
O=C(C=Cc1cccc2ccccc12)c1ccccc1,1.0
O=C(C=Cc1cccc2ccccc12)c1ccccc1O,1.0
O=C(C=Cc1ccccc1)C(Cc1ccccc1)(Cc1ccccc1)C(=O)C=Cc1ccccc1,1.0
O=C(C=Cc1ccccc1)C1C(=O)c2ccccc2C1=O,1.0
O=C(C=Cc1ccccc1)C=Cc1ccccc1,1.0
O=C(C=Cc1ccccc1)CC(=O)c1ccccc1O,1.0
O=C(C=Cc1ccccc1)c1ccc2c(c1)OCCCCO2,1.0
O=C(C=Cc1ccccc1)c1ccc2c(c1)OCO2,1.0
O=C(C=Cc1ccccc1)c1ccc2c3c(cccc13)CC2,1.0
O=C(C=Cc1ccccc1)c1ccc2ccccc2c1,1.0
O=C(C=Cc1ccccc1)c1ccc2ccccc2c1O,1.0
O=C(C=Cc1ccccc1)c1cccc2ccccc12,1.0
O=C(C=Cc1ccccc1)c1ccccc1,1.0
O=C(C=Cc1ccccc1)c1ccccc1O,1.0
O=C(C=Cc1ccccc1)c1ccoc1,1.0
O=C(C=Cc1ccccc1O)C=Cc1ccccc1O,1.0
O=C(C=Cc1ccccc1O)c1ccccc1,1.0
O=C(C=Cc1ccccc1O)c1ccccc1O,1.0
O=C(C=Cc1ccccc1O)c1ccco1,1.0
O=C(C=Cc1ccco1)c1ccc2ccccc2c1,1.0
O=C(C=Cc1ccco1)c1ccccc1O,1.0
O=C(C=Cc1ccco1)c1ccco1,1.0
O=C(C=Cc1ccoc1)c1ccccc1O,1.0
O=C(CC(=O)c1ccccc1)CC(O)(C=Cc1ccccc1)c1ccccc1,1.0
O=C(CC(=O)c1ccccc1)c1ccccc1,1.0
O=C(CC(CC(=O)c1ccccc1)c1cccc2ccccc12)c1ccccc1,1.0
O=C(CC(O)c1ccccc1)c1c(O)ccc2ccccc12,1.0
O=C(CC(O)c1ccccc1)c1ccc2ccccc2c1,1.0
O=C(CC(c1ccco1)C1CCCCC1=O)c1ccccc1,1.0
O=C(CC(c1ccco1)C1CCCCC1=O)c1ccco1,1.0
O=C(CC1CCCCC1)c1c(O)c2ccccc2oc1=O,1.0
O=C(CC1OC(=O)c2ccccc21)c1ccco1,1.0
O=C(CCC1CCCC1)c1c(O)c2ccccc2oc1=O,1.0
O=C(CCCC(=O)c1ccc(O)cc1)c1ccc(O)cc1,1.0
O=C(CCCc1ccccc1)c1ccccc1,1.0
O=C(CCc1ccccc1)C(Cc1ccccc1)C(=O)CCc1ccccc1,1.0
O=C(CCc1ccccc1)c1ccc2c(c1)OCCCO2,1.0
O=C(COC(=O)C(O)c1ccccc1)c1ccc2c(c1)OCCO2,1.0
O=C(COC(=O)c1ccco1)c1ccc2ccccc2c1,1.0
O=C(COc1cc(=O)oc2ccccc12)c1ccc(-c2ccccc2)cc1,1.0
O=C(COc1cc(=O)oc2ccccc12)c1ccc2ccccc2c1,1.0
O=C(COc1cc(=O)oc2ccccc12)c1ccccc1,1.0
O=C(COc1cc2ccccc2oc1=O)c1ccc(-c2ccccc2)cc1,1.0
O=C(COc1cc2ccccc2oc1=O)c1ccc2ccccc2c1,1.0
O=C(COc1cc2ccccc2oc1=O)c1ccccc1,1.0
O=C(COc1ccc2ccc(=O)oc2c1)c1ccc(-c2ccccc2)cc1,1.0
O=C(COc1ccc2ccc(=O)oc2c1)c1ccc2ccccc2c1,1.0
O=C(COc1ccc2ccc(=O)oc2c1)c1ccccc1,1.0
O=C(COc1ccc2ccccc2c1)c1ccccc1,1.0
O=C(COc1ccc2oc(=O)ccc2c1)c1ccc(-c2ccccc2)cc1,1.0
O=C(COc1ccc2oc(=O)ccc2c1)c1ccc2ccccc2c1,1.0
O=C(COc1ccc2oc(=O)ccc2c1)c1ccccc1,1.0
O=C(COc1ccccc1)c1ccccc1,1.0
O=C(Cc1ccccc1)OCc1ccccc1,1.0
O=C(Cc1ccccc1)c1ccc2c(c1)OCCO2,1.0
O=C(O)C(CCC(C(=O)O)c1ccccc1)c1ccccc1,1.0
O=C(O)C(O)c1ccccc1,1.0
O=C(O)C(c1ccccc1)C1(O)CCC1,1.0
O=C(O)C1=C(C2CCCCC2)C(=O)c2ccccc21,1.0
O=C(O)C1=CC(c2coc3ccccc3c2=O)CC(OCCCCO)O1,1.0
O=C(O)C1C2C=CC(C3CC23)C1C(=O)O,1.0
O=C(O)C1C2CCC(O2)C1C(=O)O,1.0
O=C(O)C1CCC(c2ccc(-c3ccccc3)cc2)CC1,1.0
O=C(O)C=CC(=O)O,1.0
O=C(O)C=CC(=O)c1ccc2c(c1)CCc1ccccc1-2,1.0
O=C(O)C=Cc1cccc(OCc2ccccc2)c1,1.0
O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,1.0
O=C(O)CC(CCc1ccccc1)OC1OC(CO)C(O)C(O)C1O,1.0
O=C(O)CC(Cc1ccccc1)c1ccc2c(c1)OCO2,1.0
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0
O=C(O)CCC(=O)C(=O)O,1.0
O=C(O)CCC(=O)c1cccc2ccccc12,1.0
O=C(O)CCCc1ccc2c(c1)CCc1ccccc1-2,1.0
O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,1.0
O=C(O)CCc1ccc(-c2ccccc2)o1,1.0
O=C(O)COc1ccc(C(=O)Cc2ccc3c(c2)OCCCO3)c(O)c1,1.0
O=C(O)COc1ccc(C=CC(=O)c2ccc(C3CCCCC3)cc2)cc1,1.0
O=C(O)COc1ccc(C=CC(=O)c2ccc3ccccc3c2)cc1,1.0
O=C(O)COc1ccc(Oc2ccccc2)cc1,1.0
O=C(O)COc1ccc2oc3c(c2c1)CCCC3,1.0
O=C(O)c1cc(O)c(O)c(O)c1,1.0
O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.0
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1.0
O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,1.0
O=C(O)c1cc(O)c2ccccc2c1O,1.0
O=C(O)c1cc2ccccc2cc1O,1.0
O=C(O)c1ccc(C=C2COc3ccccc3C2=O)cc1,1.0
O=C(O)c1ccc(C=CC(=O)c2ccc3c(c2)OCCCO3)cc1,1.0
O=C(O)c1ccc(C=CC(=O)c2ccccc2)cc1,1.0
O=C(O)c1ccc(COc2ccc3c(c2)CCC3)cc1,1.0
O=C(O)c1ccc(COc2ccc3c4c(c(=O)oc3c2)CCC4)o1,1.0
O=C(O)c1ccc(COc2ccc3ccccc3c2)o1,1.0
O=C(O)c1ccc(COc2cccc(CO)c2)cc1,1.0
O=C(O)c1ccc(O)cc1O,1.0
O=C(O)c1ccc(OCCCCCCOC2CCCCO2)cc1,1.0
O=C(O)c1ccc2c(c1)C(=O)OC2=O,1.0
O=C(O)c1cccc(-c2ccc3c(c2)OCO3)c1,1.0
O=C(O)c1cccc(COc2ccc3c(c2)CCC3)c1,1.0
O=C(O)c1cccc(COc2cccc3ccccc23)c1,1.0
O=C(O)c1cccc2cccc(-c3c4ccc(=O)c(O)c-4oc4c(O)c(O)ccc34)c12,1.0
O=C(O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1,1.0
O=C(O)c1ccccc1OC(=O)C12CC3CC(CC(C3)C1)C2,1.0
O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1,1.0
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1.0
O=C(OC1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC(C2O)C1O)c1cc(O)c(O)c(O)c1,1.0
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,1.0
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,1.0
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,1.0
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,1.0
O=C(OCc1ccccc1)c1ccc(O)cc1,1.0
O=C(OCc1ccccc1)c1ccccc1,1.0
O=C(OCc1ccccc1)c1ccccc1O,1.0
O=C(Oc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O)c1cc(O)c(O)c(O)c1,0.5
O=C(Oc1c(-c2ccccc2)oc2ccccc2c1=O)c1ccccc1,1.0
O=C(Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2=O)c1cc(O)c(O)c(O)c1,0.875
O=C(Oc1ccc(O)cc1)C12CC3CC(CC(C3)C1)C2,1.0
O=C(Oc1ccc2c(c1)C(=O)c1ccccc1CO2)c1ccccc1,1.0
O=C(Oc1ccc2ccccc2c1)c1ccccc1,1.0
O=C(Oc1cccc2c(O)cccc12)c1ccccc1,1.0
O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1,1.0
O=C(Oc1ccccc1C=CC(=O)c1cc2ccccc2o1)c1ccccc1,1.0
O=C(Oc1cccccc1=O)c1ccccc1,1.0
O=C(c1c(O)c2ccccc2oc1=O)C1CCC1,1.0
O=C(c1c(O)c2ccccc2oc1=O)C1CCCCC1,1.0
O=C(c1ccc(O)cc1)c1ccc(C(=O)c2ccc(O)cc2)cc1,1.0
O=C(c1ccccc1)C(O)c1ccccc1,1.0
O=C(c1ccccc1)C1OC1C(=O)c1ccccc1,1.0
O=C(c1ccccc1)c1cc2ccccc2oc1=O,1.0
O=C(c1ccccc1)c1ccc(-c2ccc(O)cc2)cc1,1.0
O=C(c1ccccc1)c1ccc(O)c(O)c1O,1.0
O=C(c1ccccc1)c1ccc(O)cc1O,1.0
O=C(c1ccccc1)c1ccc(OCCO)cc1,1.0
O=C(c1ccccc1)c1ccc2c(c1)OCCCO2,1.0
O=C(c1ccccc1)c1ccc2ccccc2c1,1.0
O=C(c1ccccc1)c1coc(-c2ccccc2)c1,1.0
O=C(c1ccccc1)c1coc2c1C(=O)c1ccccc1C2=O,1.0
O=C(c1ccco1)c1cc2c(ccc3ccccc32)oc1=O,1.0
O=C(c1ccco1)c1coc2c1cc(O)c1ccccc12,1.0
O=C1C(=C2CCc3ccccc32)Cc2ccccc21,1.0
O=C1C(=Cc2ccc(O)c(O)c2)CCC1=Cc1ccc(O)c(O)c1,0.6666666666666666
O=C1C(=Cc2ccc(O)cc2)COc2ccccc21,1.0
O=C1C(=Cc2ccc3c(c2)OCO3)CCCC1=Cc1ccc2c(c1)OCO2,1.0
O=C1C(=Cc2cccc3ccccc23)CCCc2ccccc21,1.0
O=C1C(=Cc2ccccc2)CCC1C1CCCC1,1.0
O=C1C(=Cc2ccccc2)CCCC1=Cc1ccccc1,1.0
O=C1C(=Cc2ccccc2)CCCc2ccccc21,1.0
O=C1C(=Cc2ccccc2O)Oc2cc(O)cc(O)c21,1.0
O=C1C(=Cc2ccccc2O)Oc2ccccc21,1.0
O=C1C(=Cc2ccco2)CCCC1=Cc1ccco1,1.0
O=C1C(=Cc2ccco2)CCc2ccccc21,1.0
O=C1C(=Cc2ccco2)Cc2ccccc21,1.0
O=C1C(=O)C(c2ccccc2)C(=O)C1c1ccccc1,1.0
O=C1C(=O)c2c(C(=O)c3ccccc3)coc2-c2ccccc21,1.0
O=C1C(=O)c2ccc(-c3ccccc3)cc2-c2ccccc21,1.0
O=C1C(=O)c2ccccc2-c2ccccc21,1.0
O=C1C(CO)=C(CO)C(=O)c2c(O)ccc(O)c21,1.0
O=C1C(O)=C(O)OC1C(O)CO,1.0
O=C1C(O)=CC(=C(c2ccccc2)c2ccccc2)c2ccccc21,1.0
O=C1C2(CCC13COC(c1ccc(O)cc1)OC3)COC(c1ccc(O)cc1)OC2,1.0
O=C1C=C(C=Cc2ccccc2)CC(c2ccc3c(c2)OCO3)C1,1.0
O=C1C=C(O)c2c(O)cc(O)c(O)c2C1=O,1.0
O=C1C=C(O)c2cccc3cccc1c23,1.0
O=C1C=C(c2ccc(O)cc2)CC(c2ccc3c(c2)OCO3)C1,1.0
O=C1C=C(c2ccccc2Oc2ccccc2)CC(c2ccc3c(c2)OCO3)C1,1.0
O=C1C=C2C(=CCOC2O)O1,1.0
O=C1C=CC(=C(c2ccc(O)cc2)c2ccc(O)cc2)C=C1,1.0
O=C1C=CC(=O)C=C1,1.0
O=C1C=CC(=O)c2ccccc21,1.0
O=C1C=CC(O)(c2cc(=O)c3c(O)cc(O)cc3o2)C=C1,1.0
O=C1C=CC2(C=C1)OC(Cc1ccccc1)C(Cc1ccccc1)O2,1.0
O=C1C=CC=CC1=C1c2cc(O)c(O)cc2Oc2cc(O)c(O)cc21,1.0
O=C1C=CCC(C=Cc2ccccc2)O1,1.0
O=C1C=CCCC1,1.0
O=C1C=Cc2cccc3ccc(O)c1c23,1.0
O=C1CC(=O)CC(c2ccco2)C1,1.0
O=C1CC(C(=O)O)C2(CCCC2)O1,1.0
O=C1CC(c2cc(O)cc(O)c2)Oc2cc(O)ccc21,1.0
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1.0
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,1.0
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0.5
O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,1.0
O=C1CC(c2cccc(O)c2)Oc2ccccc21,1.0
O=C1CC(c2ccccc2)(c2ccccc2)c2ccccc21,1.0
O=C1CC(c2ccccc2)Oc2ccccc21,1.0
O=C1CCC(C2CCCCC2)CC1,1.0
O=C1CCC(c2ccc3ccccc3c2)O1,1.0
O=C1CCCC(O)=C1C(C#Cc1ccccc1)C1=C(O)CCCC1=O,1.0
O=C1CCCC2=C1C1(O)C(=O)c3ccccc3C1(O)O2,1.0
O=C1CCCc2cc3c(cc21)CC1(C3)Cc2cc3c(cc2C1)C(=O)CCC3,1.0
O=C1CCCc2cc3c(ccc4ccccc43)cc21,1.0
O=C1CCO1,1.0
O=C1CCc2ccccc2O1,1.0
O=C1Cc2cccc3cccc1c23,1.0
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.5
O=C1OC(c2ccc3ccccc3c2O)(c2ccc3ccccc3c2O)c2ccccc21,1.0
O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,1.0
O=C1OC(c2ccccc2)=CC1=Cc1ccccc1O,1.0
O=C1OCC(Cc2ccc3c(c2)OCO3)C1=Cc1ccc2c(c1)OCO2,1.0
O=C1OCCCC1=Cc1ccc2c(c1)OCO2,1.0
O=C1Oc2ccccc2C(=O)C1=Cc1ccccc1O,1.0
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.5
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O,1.0
O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)cc1,1.0
O=C1c2ccc(O)cc2OCC1c1ccc(O)c(O)c1,1.0
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,1.0
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1.0
O=C1c2cccc3cccc(c23)C(=O)C1(O)O,1.0
O=C1c2ccccc2-c2cc3ccccc3cc21,1.0
O=C1c2ccccc2-c2cccc3cccc1c23,1.0
O=C1c2ccccc2C(=O)C1(CO)c1ccccc1,1.0
O=C1c2ccccc2C(=O)C1(O)O,1.0
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,1.0
O=C1c2ccccc2C(=O)C1C(=O)C1CC1,1.0
O=C1c2ccccc2C(=O)c2ccccc21,1.0
O=C1c2ccccc2CC1(Cc1ccccc1)Cc1ccccc1,1.0
O=CC(=O)c1ccccc1,1.0
O=CC=Cc1c(-c2ccccc2)cc2oc3ccccc3cc1-2,1.0
O=CC=Cc1ccccc1,1.0
O=CC=O,1.0
O=CCCCC=O,1.0
O=Cc1c(-c2ccccc2)cc2oc3ccccc3cc1-2,1.0
O=Cc1c(OCc2ccccc2)ccc2ccccc12,1.0
O=Cc1ccc(C(=O)O)cc1,1.0
O=Cc1ccc(OCc2ccc3ccccc3c2)cc1,1.0
O=Cc1cccc(OC(=O)C=Cc2ccco2)c1,1.0
O=Cc1ccccc1OCc1ccc2c(c1)OCO2,1.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0.8
O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,1.0
O=c1c(-c2ccc3c(c2)OCCO3)coc2cc(O)cc(O)c12,1.0
O=c1c(-c2ccccc2)coc2cc(O)ccc12,1.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,1.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,1.0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.8333333333333334
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,1.0
O=c1c(O)c(-c2ccc3c(c2)OCO3)oc2ccccc12,1.0
O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.6666666666666666
O=c1c2ccccc2oc2c1ccc1ccccc12,1.0
O=c1c2ccccc2oc2c1oc1ccccc12,1.0
O=c1c2ccccc2oc2ccc(C#CC3(O)CCCCC3)cc12,1.0
O=c1c2ccccc2oc2ccc(Oc3ccccc3)cc12,1.0
O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,1.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.0
O=c1cc(-c2ccc(O)c(O)c2)oc2ccc3ccccc3c12,1.0
O=c1cc(-c2ccc(O)cc2)oc2c(O)c(O)c(O)c(O)c12,1.0
